PESOS ENTRADA OCULTA (W)
[0.147578, -0.017432, 0.157019, 0.161649, 0.160282, -0.112151, 0.048897, -0.017486, -0.06681, 0.086459, -0.061003, 0.00068, -0.096187, -0.093954, 0.152884, -0.000493, -0.046007, -0.010976, 0.124253, -0.116362, 0.088735, -0.092336, -0.121281, -0.130662, -0.079506, -0.054602, -0.048414, -0.10453, 0.019101, -0.022431, 0.051696, -0.111608, -0.128277, 0.063211, 0.128879, 0.000104, -0.025844, -0.151141, 0.041144, 0.073569, 0.083496, 0.138033, 0.092639, 0.151032, -0.047272, 0.143879, -0.110724, 0.130888, -0.05631, -0.043013, 0.136882, 0.019943, -0.024931, -0.073707, -0.158663, -0.144754, -0.102205, 0.05867, -0.05594, 0.128235, -0.050775, -0.062257, -0.099508, 0.134398, -0.154448, -0.162435, -0.005106, -0.156525, 0.127535, 0.015646, 0.022403, 0.106806, -0.113995, -0.145142, 0.038307, 0.137556, 0.13529, 0.04603, -0.167074, 0.045407, -0.052923, -0.053982, 0.06042, 0.027666, 0.033397, -0.036995, 0.128486, -0.034584, 0.08559, 0.003596]
[-0.011604, 0.061215, -0.061468, 0.065818, -0.168128, 0.037672, 0.091563, 0.151478, 0.027364, -0.00045, 0.08506, -0.080368, -0.111144, -0.10311, -0.065341, 0.077188, -0.0876, 0.005368, -0.141286, 0.059915, 0.062105, 0.113972, 0.014257, -0.097639, 0.115775, -0.053428, 0.096123, -0.126371, -0.04721, 0.160483, -0.149685, -0.058841, -0.08151, -0.030381, 0.119857, 0.069793, 0.124341, 0.139663, 0.051546, -0.10219, -0.134522, -0.164166, -0.071705, -0.152305, 0.02583, 0.139787, -0.115374, 0.057909, 0.073858, 0.006779, -0.15002, -0.07984, -0.110042, -0.119067, 0.105319, -0.030509, -0.128152, 0.118077, 0.052756, 0.132198, -0.011913, 0.068175, -0.053883, 0.161448, 0.146151, 0.137955, 0.136731, 0.150563, -0.079086, 0.05259, 0.04831, -0.002895, 0.0539, -0.0726, 0.145924, 0.120146, 0.161039, -0.088374, 0.14835, 0.146472, -0.129938, -0.035749, -0.0572, 0.129947, -0.110425, 0.069821, -0.073755, 0.162192, -0.035542, -0.061204]
[-0.13339, -0.136007, 0.094407, 0.151249, -0.04651, 0.160923, -0.07319, -0.089763, 0.075228, -0.105287, 0.116082, 0.099358, 0.133159, -0.02477, 0.071954, 0.046275, -0.016123, 0.026411, 0.011804, 0.056438, 0.100859, -0.118932, 0.073456, 0.095994, 0.121287, 0.068177, 0.11972, -0.120661, -0.046011, -0.088224, 0.06982, -0.053544, -0.04546, 0.025858, 0.156909, 0.149322, 0.131162, -0.162215, -0.128101, -0.106016, -0.041055, -0.008808, -0.121803, 0.051485, 0.097553, 0.070195, 0.144235, -0.042811, -0.01219, 0.006738, -0.05644, -0.161037, 0.096121, 0.047423, -0.028946, 0.08367, -0.112363, 0.0419, -0.138509, -0.047981, 0.167912, -0.018226, -0.103754, -0.081513, -0.000791, -0.041797, 0.025844, -0.122017, 0.043226, -0.079925, -0.054343, 0.051803, 0.125897, 0.116265, -0.134742, -0.130174, -0.004302, -0.041634, 0.098864, -0.163597, -0.085288, -0.029189, -0.125432, 0.112569, 0.027613, 0.073758, 0.147471, 0.151678, -0.092564, 0.102157]
[0.072839, -0.087313, 0.020207, 0.110147, -0.007324, -0.057276, -0.106468, -0.127781, -0.111234, 0.14118, 0.10259, -0.071422, -0.084321, 0.099104, 0.004442, -0.045109, 0.162725, 0.05589, -0.105802, -0.096445, 0.114517, 0.035257, 0.062812, -0.128056, 0.142144, 0.111694, 0.117552, -0.051253, -0.018913, 0.017949, -0.025932, -0.078191, -0.126393, 0.002824, -0.051027, 0.056706, -0.008251, -0.106672, 0.053925, 0.165247, 0.099288, 0.106828, 0.012034, 0.15735, 0.106477, -0.152254, 0.024882, 0.104982, 0.082118, -0.005983, -0.122639, 0.162203, 0.004129, -0.121002, -0.098318, 0.037427, 0.031517, 0.011584, 0.132593, -0.019614, 0.010859, -0.023213, -0.018522, 0.109566, -0.023983, 0.000754, -0.126733, 0.090895, 0.048091, -0.125289, 0.041729, 0.107821, -0.139946, -0.157744, 0.146359, -0.112406, 0.00807, -0.0995, -0.139086, 0.077563, 0.159018, -0.015378, -0.142367, -0.157911, 0.146514, -0.165472, -0.137339, -0.16287, 0.10755, 0.079691]
[0.006373, 0.060313, 0.099316, 0.08043, 0.01732, -0.022716, 0.086291, -0.070717, 0.059724, 0.08135, 0.069568, -0.09884, -0.165289, 0.058535, -0.044141, 0.066415, -0.066457, -0.047167, -0.049698, -0.003778, 0.092184, 0.042267, -0.143161, 0.064216, 0.103233, -0.025815, 0.094598, 0.166285, -0.028312, -0.010317, -0.165244, 0.16277, 0.154241, 0.120493, 0.154502, -0.120147, -0.148071, 0.045133, -0.129412, 0.068689, 0.022407, 0.163068, 0.126596, 0.007, 0.028832, -0.071325, -0.070113, -0.064583, 0.104562, -0.035751, 0.14121, -0.147942, -0.020332, -0.108638, 0.023508, 0.099365, 0.105768, -0.002397, 0.14299, 0.049197, 0.1101, 0.085285, -0.007604, -0.061168, 0.022652, -0.083166, -0.104986, 0.082078, -0.156388, -0.141427, 0.083195, -0.000802, -0.0656, -0.091756, 0.021672, -0.140097, 0.11193, 0.00565, 0.063164, -0.151352, 0.092076, -0.165526, -0.096165, 0.071351, -0.118084, 0.092826, 0.073895, 0.151747, -0.116303, -0.091579]
[0.090399, 0.133695, -0.014487, -0.014878, -0.091538, -0.104943, 0.050993, -0.099564, 0.05958, -0.105062, -0.057293, -0.078686, 0.111192, 0.139383, -0.102205, -0.116441, 0.0219, 0.096321, 0.124185, -0.14071, -0.117695, 0.136863, 0.136596, 0.128534, -0.138257, -0.054179, -0.014434, -0.044991, -0.015047, 0.039925, 0.12422, -0.000741, 0.061471, -0.058832, 0.154388, 0.125557, 0.104193, -0.046253, 0.114174, 0.131417, 0.117138, -0.070001, -0.012405, 0.076319, 0.117726, 0.049763, -0.028244, -0.041743, 0.005537, 0.153417, 0.026337, 0.116061, -0.114633, -0.036157, -0.08532, -0.095183, -0.103744, -0.104784, -0.065204, -0.132697, 0.093915, -0.106778, 0.164028, 0.156444, -0.0289, -0.010332, -0.123893, -0.039167, -0.091348, -0.154386, -0.01484, -0.164322, 0.142246, 0.024696, 0.005223, 0.094439, -0.102582, 0.092577, -0.065198, -0.140592, -0.026588, -0.02886, -0.128684, 0.098672, 0.125313, 0.150454, -0.058854, -0.146944, 0.005937, 0.0405]
[-0.032749, -0.128379, -0.023604, -0.012166, -0.031513, -0.122193, -0.039506, -0.037191, 0.110653, 0.133309, -0.120912, -0.018834, -0.113069, -0.122494, -0.139341, 0.009552, -0.110019, 0.077835, -0.087484, -0.128305, 0.084679, -0.002507, 0.010745, 0.060861, -0.043526, -0.128678, -0.038429, -0.152099, -0.105702, 0.012564, 0.014075, -0.007146, -0.069236, 0.148438, -0.125019, -0.16188, -0.07757, -0.15196, 0.026438, 0.132342, 0.112258, 0.086407, 0.000704, 0.00361, 0.142818, 0.023641, -0.000958, 0.097829, 0.136148, 0.086101, 0.005332, 0.045599, -0.035915, -0.052251, -0.088655, 0.109338, -0.153108, 0.082781, -0.030831, 0.009111, -0.060667, 0.049556, -0.045846, -0.159339, -0.127167, 0.040073, 0.093099, 0.000726, 0.04602, -0.039527, -0.165237, 0.119274, -0.122431, -0.007251, 0.133222, -0.138032, -0.167389, 0.077831, 0.11845, 0.107036, -0.00601, -0.116539, -0.07506, 0.09176, -0.070627, -0.039216, -0.120847, 0.058764, -0.087125, -0.000793]
[0.060462, -0.047184, 0.125255, -0.017902, 0.010301, 0.050749, 0.098735, -0.064124, -0.111376, 0.075344, 0.154812, -0.150248, 0.066793, -0.029216, -0.127325, -0.161892, 0.070055, 0.02426, 0.130362, -0.042919, 0.1189, -0.019903, -0.082714, 0.014841, -0.119827, -0.10309, -0.018853, 0.105108, -0.084806, -0.076998, -0.041337, 0.121258, 0.122559, -0.021382, 0.126492, -0.044301, -0.067858, -0.045379, 0.099225, -0.129676, 0.061605, 0.106772, 0.068913, 0.086045, -0.00138, 0.043007, -0.106767, -0.037638, 0.063117, -0.054054, -0.135733, -0.051824, -0.026899, -0.021392, -0.120836, 0.11517, 0.107835, 0.138527, -0.080212, -0.079845, -0.081788, 0.152233, 0.043716, -0.166587, 0.158746, 0.040049, -0.072401, 0.072068, -0.160496, -0.015442, -0.137792, -0.136399, -0.137195, 0.037313, -0.005407, -0.017649, 0.118784, -0.083646, -0.131499, -0.096894, 0.149066, -0.00512, -0.057374, 0.044429, 0.140503, -0.158061, -0.050776, 0.163356, -0.035472, 0.056664]
[0.040429, -0.057322, 0.123814, 0.032628, -0.127953, 0.023324, 0.079607, -0.076989, 0.030701, -0.071597, 0.130882, 0.021559, -0.145111, -0.11765, 0.07703, 0.135108, -0.14791, -0.042852, 0.147631, 0.136874, 0.025756, 0.146868, 0.139623, -0.126591, -0.115814, -0.139454, -0.002235, -0.064768, -0.132774, 0.068081, -0.112419, -0.109317, 0.084021, -0.061772, -0.121062, 0.148498, 0.071006, -0.042054, 0.018243, -0.095691, -0.08222, 0.110929, 0.035648, -0.042262, 0.112169, 0.051075, -0.150946, 0.130345, 0.026294, -0.122531, -0.102833, -0.101627, -0.038725, -0.013202, -0.013296, 0.12293, 0.133574, 0.023789, -0.14288, -0.023809, -0.123417, -0.119033, 0.104795, 0.139915, 0.074509, -0.112639, 0.046429, -0.088177, 0.063146, 0.110453, -0.059449, 0.048586, 0.042427, 0.015127, -0.012952, -0.159226, 0.102308, -0.063315, -0.002141, -0.156664, 0.003429, -0.096219, -0.090524, 0.018593, -0.14918, 0.082652, -0.12098, 0.008922, -0.130531, -0.160443]
[0.118169, -0.05885, 0.120239, -0.022766, -0.063159, 0.160378, 0.030124, 0.140331, 0.038704, 0.105007, 0.095429, 0.149793, 0.092747, 0.147307, -0.035964, -0.018446, -0.061676, 0.077691, -0.063877, -0.023535, -0.153851, 0.131799, 0.00922, -0.071583, -0.007974, -0.097135, 0.13968, -0.050704, 0.04269, -0.145793, 0.114335, 0.073027, 0.007126, -0.107207, -0.024236, 0.010565, -0.126679, 0.048206, -0.051562, -0.031666, 0.06877, 0.14787, 0.126834, -0.158401, 0.160582, 0.13805, -0.110109, -0.004953, -0.160538, 0.063866, 0.033748, 0.105653, 0.031781, 0.108309, -0.07096, 0.064236, 0.166616, -0.103599, -0.022383, -0.020357, 0.098474, 0.168237, 0.066933, 0.14111, 0.072186, -0.158394, -0.036803, 0.004446, -0.016618, 0.014848, 0.155088, 0.166995, -0.124283, -0.100823, 0.072563, -0.022978, 0.115353, -0.093357, -0.111206, 0.144237, 0.108807, -0.101514, 0.132394, -0.113349, 0.067038, -0.016232, 0.090384, -0.134267, -0.155495, -0.047627]
